year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
2005,tt0360717,King Kong,nowomen,nowomen,FAIL,207000000,218080025.0,550517357.0,2005FAIL,246957858,260176695.0,656785445.0,2.0,2.0,360717,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with leading lady Ann Darrow.",PG-13,True,English,"New Zealand, USA, Germany","Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay), Merian C. Cooper (based on a story by), Edgar Wallace (based on a story by)",81.0,7.3,Peter Jackson,14 Dec 2005,"Naomi Watts, Jack Black, Adrien Brody, Thomas Kretschmann","Action, Adventure, Drama",Won 3 Oscars. Another 24 wins & 51 nominations.,187 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgzODQwNjAwOV5BMl5BanBnXkFtZTcwMDA4MDA0MQ@@._V1_SX300.jpg,"253,640",
2005,tt0320661,Kingdom of Heaven,nowomen,nowomen,FAIL,110000000,47398413.0,218853353.0,2005FAIL,131233644,56547877.0,261099301.0,2.0,2.0,320661,"Balian of Ibelin travels to Jerusalem during the crusades of the 12th century, and there he finds himself as the defender of the city and its people.",R,True,"English, Arabic, Latin, Italian","USA, UK, Spain, Germany, Morocco",William Monahan,63.0,7.2,Ridley Scott,06 May 2005,"Martin Hancock, Michael Sheen, Nathalie Cox, Eriq Ebouaney","Action, Adventure, Drama",4 wins & 11 nominations.,144 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2MTIwNjg0MV5BMl5BanBnXkFtZTcwNjAxODIzMw@@._V1_SX300.jpg,"164,908",
2005,tt0416320,Match Point,ok,ok,PASS,15000000,23089926.0,87989926.0,2005PASS,17895497,27547047.0,104974897.0,2.0,2.0,416320,"At a turning point in his life, a former tennis pro falls for a femme-fatal type who happens to be dating his friend and soon-to-be brother-in-law.",R,True,English,"UK, Russia, Ireland, Luxembourg, USA",Woody Allen,72.0,7.7,Woody Allen,20 Jan 2006,"Jonathan Rhys Meyers, Alexander Armstrong, Paul Kaye, Matthew Goode","Drama, Romance",Nominated for 1 Oscar. Another 8 wins & 14 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMzNzY4MzE5NF5BMl5BanBnXkFtZTcwMzQ1MDMzMQ@@._V1_SX300.jpg,"128,232",
2005,tt0408306,Munich,notalk,notalk,FAIL,75000000,47379090.0,130279090.0,2005FAIL,89477485,56524824.0,155427270.0,2.0,2.0,408306,"Based on the true story of the Black September aftermath, about the five men chosen to eliminate the ones responsible for that fateful day.",R,True,"English, German, French, Hebrew, Arabic, Italian, Greek, Russian","USA, Canada, France","Tony Kushner (screenplay), Eric Roth (screenplay), George Jonas (book)",74.0,7.7,Steven Spielberg,06 Jan 2006,"Eric Bana, Daniel Craig, Ciarán Hinds, Mathieu Kassovitz","Drama, History, Thriller",Nominated for 5 Oscars. Another 16 wins & 24 nominations.,164 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcwNzYzMzMwMF5BMl5BanBnXkFtZTcwMzMzODczMQ@@._V1_SX300.jpg,"147,609",
2005,tt0294870,Rent,ok,ok,PASS,40000000,29077547.0,31670620.0,2005PASS,47721325,34690477.0,37784099.0,2.0,2.0,294870,"This is the film version of the Pulitzer and Tony Award winning musical about Bohemians in the East Village of New York City struggling with life, love and AIDS, and the impacts they have on America.",PG-13,True,English,USA,"Stephen Chbosky (screenplay), Jonathan Larson (book)",53.0,7.1,Chris Columbus,23 Nov 2005,"Anthony Rapp, Adam Pascal, Rosario Dawson, Jesse L. Martin","Drama, Musical, Romance",1 win & 17 nominations.,135 min,movie,http://ia.media-imdb.com/images/M/MV5BMjA3NTEwMDkyNV5BMl5BanBnXkFtZTcwNDQ4OTYzMQ@@._V1_SX300.jpg,"35,898",
2005,tt0424774,The Adventures of Sharkboy and Lavagirl 3-D,notalk,notalk,FAIL,50000000,39177684.0,69425966.0,2005FAIL,59651656,46740275.0,82827477.0,2.0,2.0,424774,A boy dreams up shark-boy and lava-girl and the horror that lies within their planet.,PG,True,English,USA,"Robert Rodriguez, Marcel Rodriguez, Racer Rodriguez (story)",38.0,3.4,Robert Rodriguez,10 Jun 2005,"Taylor Lautner, Taylor Dooley, Cayden Boyd, George Lopez","Action, Adventure, Family",1 win & 4 nominations.,93 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1NzI3OTAwMl5BMl5BanBnXkFtZTcwMTI3ODkyMQ@@._V1_SX300.jpg,"13,370",
2005,tt0399201,The Island,ok,ok,PASS,120000000,35818913.0,163018913.0,2005PASS,143163975,42733150.0,194486964.0,2.0,2.0,399201,"A man goes on the run after he discovers that he is actually a ""harvestable being"", and is being kept as a source of replacement parts, along with others, in a Utopian facility.",PG-13,True,English,USA,"Caspian Tredwell-Owen (screenplay), Alex Kurtzman (screenplay), Roberto Orci (screenplay), Caspian Tredwell-Owen (story)",50.0,6.9,Michael Bay,22 Jul 2005,"Ewan McGregor, Scarlett Johansson, Djimon Hounsou, Sean Bean","Action, Adventure, Sci-Fi",1 win & 3 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTAwNjk0NjM1ODReQTJeQWpwZ15BbWU3MDc1NjIxMzM@._V1_SX300.jpg,"217,914",
2005,tt0386140,The Legend of Zorro,notalk,notalk,FAIL,80000000,45575336.0,141475336.0,2005FAIL,95442650,54372886.0,168784763.0,2.0,2.0,386140,"Despite trying to keep his swashbuckling to a minimum, a threat to California's pending statehood causes the adventure-loving Alejandro de la Vega (Banderas) -- and his wife, Elena (Zeta-Jones) -- to take action.",PG,True,"Spanish, English",USA,"Roberto Orci (screenplay), Alex Kurtzman (screenplay), Roberto Orci (story), Alex Kurtzman (story), Ted Elliott (story), Terry Rossio (story), Johnston McCulley (character)",47.0,5.9,Martin Campbell,28 Oct 2005,"Alberto Reyes, Julio Oscar Mechoso, Gustavo Sánchez Parra, Adrian Alonso","Action, Adventure, Western",1 win & 3 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzNDU2NTY5M15BMl5BanBnXkFtZTcwNDM1OTYzMQ@@._V1_SX300.jpg,"53,636",
2005,tt0358273,Walk the Line,ok,ok,PASS,29000000,119519402.0,187707495.0,2005PASS,34597961,142590606.0,223941260.0,2.0,2.0,358273,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.",PG-13,True,"English, Russian","USA, Germany","Johnny Cash (book), Johnny Cash (book), Gill Dennis, James Mangold",72.0,7.9,James Mangold,18 Nov 2005,"Joaquin Phoenix, Reese Witherspoon, Ginnifer Goodwin, Robert Patrick","Biography, Drama, Music",Won 1 Oscar. Another 35 wins & 28 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMjIyOTU3MjUxOF5BMl5BanBnXkFtZTcwMTQ0NjYzMw@@._V1_SX300.jpg,"156,143",
2005,tt0407304,War of the Worlds,notalk,notalk,FAIL,132000000,234280354.0,606836535.0,2005FAIL,157480373,279504224.0,723976090.0,2.0,2.0,407304,"As Earth is invaded by alien tripod fighting machines, one family fights for survival.",PG-13,True,English,USA,"Josh Friedman (screenplay), David Koepp (screenplay), H.G. Wells (novel)",73.0,6.5,Steven Spielberg,29 Jun 2005,"Tom Cruise, Dakota Fanning, Miranda Otto, Justin Chatwin","Adventure, Sci-Fi, Thriller",Nominated for 3 Oscars. Another 13 wins & 19 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BNDUyODAzNDI1Nl5BMl5BanBnXkFtZTcwMDA2NDAzMw@@._V1_SX300.jpg,"253,227",
2004,tt0370263,AVP: Alien vs. Predator,dubious-disagree,dubious,FAIL,70000000,80281096.0,172543519.0,2004FAIL,86323501,99002076.0,212779439.0,3.0,2.0,370263,"During an archaeological expedition on Bouvetøya Island in Antarctica, a team of archaeologists and other scientists find themselves caught up in a battle between the two legends. Soon, the team realize that only one species can win.",PG-13,True,"English, Italian","USA, UK, Czech Republic, Canada, Germany","Dan O'Bannon (""Alien"" characters), Ronald Shusett (""Alien"" characters), Jim Thomas (""Predator"" characters), John Thomas (""Predator"" characters), Paul W.S. Anderson (screen story), Dan O'Bannon (screen story), Ronald Shusett (screen story), Paul W.S. Anderson (screenplay)",29.0,5.5,Paul W.S. Anderson,13 Aug 2004,"Sanaa Lathan, Raoul Bova, Lance Henriksen, Ewen Bremner","Action, Adventure, Sci-Fi",1 win & 2 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU4MjIwMTcyMl5BMl5BanBnXkFtZTYwMTYwNDA3._V1_SX300.jpg,"111,584",
2004,tt0405159,Million Dollar Baby,ok,ok,PASS,30000000,100492203.0,232016402.0,2004PASS,36995786,123926269.0,286120974.0,3.0,2.0,405159,A determined woman works with a hardened boxing trainer to become a professional.,PG-13,True,"English, Irish",USA,"Paul Haggis (screenplay), F.X. Toole (stories)",86.0,8.1,Clint Eastwood,28 Jan 2005,"Clint Eastwood, Hilary Swank, Morgan Freeman, Jay Baruchel","Drama, Sport",Won 4 Oscars. Another 58 wins & 34 nominations.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkxNzA1NDQxOV5BMl5BanBnXkFtZTcwNTkyMTIzMw@@._V1_SX300.jpg,"333,896",
2004,tt0316654,Spider-Man 2,notalk-disagree,notalk,FAIL,200000000,373524485.0,783705001.0,2004FAIL,246638575,460627734.0,966459425.0,3.0,2.0,316654,Peter Parker is beset with troubles in his failing personal life as he battles a brilliant scientist named Doctor Otto Octavius.,PG-13,True,"English, Russian, Chinese",USA,"Stan Lee (comic book), Steve Ditko (comic book), Alfred Gough (screen story), Miles Millar (screen story), Michael Chabon (screen story), Alvin Sargent (screenplay)",83.0,7.4,Sam Raimi,30 Jun 2004,"Tobey Maguire, Kirsten Dunst, James Franco, Alfred Molina","Action, Adventure, Fantasy",Won 1 Oscar. Another 17 wins & 39 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE1ODcyODYxMl5BMl5BanBnXkFtZTcwNjA1NDE3MQ@@._V1_SX300.jpg,"272,410",
2004,tt0338751,The Aviator,notalk,notalk,FAIL,110000000,102608827.0,214608827.0,2004FAIL,135651216,126536475.0,264654077.0,3.0,2.0,338751,"A biopic depicting the early years of legendary director and aviator Howard Hughes' career, from the late 1920s to the mid-1940s.",PG-13,True,English,"USA, Germany",John Logan,77.0,7.5,Martin Scorsese,25 Dec 2004,"Leonardo DiCaprio, Cate Blanchett, Kate Beckinsale, John C. Reilly","Biography, Drama",Won 5 Oscars. Another 55 wins & 71 nominations.,170 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUxMjQ5NzgyOF5BMl5BanBnXkFtZTcwNDg0ODYyMQ@@._V1_SX300.jpg,"198,540",
2004,tt0319262,The Day After Tomorrow,ok,ok,PASS,125000000,186740799.0,556319450.0,2004PASS,154149110,230287423.0,686049183.0,3.0,2.0,319262,"Jack Hall, paleoclimatologist, must make a daring trek across America to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.",PG-13,True,"English, Japanese, French, Arabic, Spanish",USA,"Roland Emmerich (story), Roland Emmerich (screenplay), Jeffrey Nachmanoff (screenplay)",47.0,6.4,Roland Emmerich,28 May 2004,"Dennis Quaid, Jake Gyllenhaal, Emmy Rossum, Dash Mihok","Action, Adventure, Sci-Fi",Won 1 BAFTA Film Award. Another 4 wins & 8 nominations.,124 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU1NTA3NzMwOV5BMl5BanBnXkFtZTcwNzEzMTEzMw@@._V1_SX300.jpg,"245,978",
2004,tt0293508,The Phantom of the Opera,men-disagree,men,FAIL,55000000,51225796.0,158225796.0,2004FAIL,67825608,63171287.0,195122925.0,3.0,2.0,293508,"A disfigured musical genius, hidden away in the Paris Opera House, terrorizes the opera company for the unwitting benefit of a young protégée whom he trains and loves.",PG-13,True,"English, Italian","UK, USA","Gaston Leroux (novel), Andrew Lloyd Webber (book), Andrew Lloyd Webber (screenplay), Joel Schumacher (screenplay)",40.0,7.4,Joel Schumacher,22 Dec 2004,"Gerard Butler, Emmy Rossum, Patrick Wilson, Miranda Richardson","Drama, Musical, Romance",Nominated for 3 Oscars. Another 6 wins & 27 nominations.,143 min,movie,http://ia.media-imdb.com/images/M/MV5BNDczNzg4OTM3MV5BMl5BanBnXkFtZTcwOTQzMTEzMw@@._V1_SX300.jpg,"78,537",
2004,tt0338348,The Polar Express,notalk,notalk,FAIL,170000000,194949659.0,319049659.0,2004FAIL,209642789,240410531.0,393449767.0,3.0,2.0,338348,"On Christmas Eve, a doubting boy boards a magical train that's headed to the North Pole and Santa Claus' home.",TV-PG,True,English,USA,"Chris Van Allsburg (book), Robert Zemeckis (screenplay), William Broyles Jr. (screenplay)",61.0,6.6,Robert Zemeckis,10 Nov 2004,"Tom Hanks, Leslie Zemeckis, Eddie Deezen, Nona Gaye","Animation, Adventure, Family",Nominated for 3 Oscars. Another 5 wins & 14 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1NTU0NTE4MV5BMl5BanBnXkFtZTcwMTQ0MjEzMw@@._V1_SX300.jpg,"86,533",
2004,tt0362227,The Terminal,notalk,notalk,FAIL,75000000,77073959.0,218673959.0,2004FAIL,92489466,95047057.0,269667169.0,3.0,2.0,362227,"An eastern immigrant finds himself stranded in JFK airport, and must take up temporary residence there.",PG-13,True,"English, French, Russian, Bulgarian, Spanish",USA,"Andrew Niccol (story), Sacha Gervasi (story), Sacha Gervasi (screenplay), Jeff Nathanson (screenplay)",55.0,7.3,Steven Spielberg,18 Jun 2004,"Tom Hanks, Catherine Zeta-Jones, Stanley Tucci, Chi McBride","Comedy, Drama",3 wins & 2 nominations.,128 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1MTIwNTMxOF5BMl5BanBnXkFtZTcwNjIxMjQyMw@@._V1_SX300.jpg,"219,436",
2004,tt0368447,The Village,ok,ok,PASS,71682975,114197520.0,257641634.0,2004PASS,88398934,140827568.0,317721828.0,3.0,2.0,368447,"The population of a small, isolated countryside village believe that their alliance with the mysterious creatures that inhabit the forest around them is coming to an end.",PG-13,True,English,USA,M. Night Shyamalan,44.0,6.5,M. Night Shyamalan,30 Jul 2004,"Bryce Dallas Howard, Joaquin Phoenix, Adrien Brody, William Hurt","Drama, Mystery, Thriller",Nominated for 1 Oscar. Another 3 wins & 10 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM1NTEzODQ1NV5BMl5BanBnXkFtZTcwNDUyMDYyMQ@@._V1_SX300.jpg,"156,425",
2003,tt0319061,Big Fish,notalk-disagree,notalk,FAIL,70000000,66432867.0,123432867.0,2003FAIL,88626087,84109786.0,156276743.0,3.0,2.0,319061,A son tries to learn more about his dying father by reliving stories and myths he told about his life.,PG-13,True,English,USA,"Daniel Wallace (novel), John August (screenplay)",58.0,8.0,Tim Burton,09 Jan 2004,"Ewan McGregor, Albert Finney, Billy Crudup, Jessica Lange","Adventure, Drama, Fantasy",Nominated for 1 Oscar. Another 33 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYyMzM3MzgyNV5BMl5BanBnXkFtZTcwMTI4MzUyMQ@@._V1_SX300.jpg,"295,867",
2003,tt0309698,Identity,notalk,notalk,FAIL,28000000,52131264.0,82183683.0,2003FAIL,35450435,66002713.0,104051689.0,3.0,2.0,309698,"Stranded at a desolate Nevada motel during a nasty rainstorm, ten strangers become acquainted with each other when they realize that they're being killed off one by one.",R,True,English,USA,Michael Cooney,64.0,7.3,James Mangold,25 Apr 2003,"John Cusack, Ray Liotta, Amanda Peet, John Hawkes","Mystery, Thriller",6 nominations.,90 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE2NzgyNDYzNl5BMl5BanBnXkFtZTYwODM2Nzc2._V1_SX300.jpg,"138,757",
2003,tt0327056,Mystic River,ok,ok,PASS,30000000,90135191.0,156835191.0,2003PASS,37982609,114118990.0,198566990.0,3.0,2.0,327056,"With a childhood tragedy that overshadowed their lives, three men are reunited by circumstance when one loses a daughter.",R,True,English,"USA, Australia","Brian Helgeland (screenplay), Dennis Lehane (novel)",84.0,8.0,Clint Eastwood,15 Oct 2003,"Sean Penn, Tim Robbins, Kevin Bacon, Laurence Fishburne","Crime, Drama, Mystery",Won 2 Oscars. Another 61 wins & 68 nominations.,138 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIzNDUyMjA4MV5BMl5BanBnXkFtZTYwNDc4ODM3._V1_SX300.jpg,"274,515",
2003,tt0338459,Spy Kids 3-D: Game Over,ok,ok,PASS,40000000,111760631.0,167851995.0,2003PASS,50643478,141498677.0,212515222.0,3.0,2.0,338459,"Carmen's caught in a virtual reality game designed by the Kids' new nemesis, the Toymaker (Stallone). It's up to Juni to save his sister, and ultimately the world.",PG,True,English,USA,Robert Rodriguez (script),57.0,4.1,Robert Rodriguez,25 Jul 2003,"Antonio Banderas, Carla Gugino, Alexa PenaVega, Daryl Sabara","Action, Adventure, Comedy",2 wins & 1 nomination.,84 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4MTQyNTUzMF5BMl5BanBnXkFtZTcwNzE2MDAwMQ@@._V1_SX300.jpg,"29,719",
2003,tt0167260,The Lord of the Rings: The Return of the King,notalk,notalk,FAIL,94000000,377845905.0,1141408667.0,2003FAIL,119012174,478385772.0,1445122625.0,3.0,2.0,167260,Gandalf and Aragorn lead the World of Men against Sauron's army to draw his gaze from Frodo and Sam as they approach Mount Doom with the One Ring.,PG-13,True,"English, Quenya, Old English, Sindarin","USA, New Zealand","J.R.R. Tolkien (novel), Fran Walsh (screenplay), Philippa Boyens (screenplay), Peter Jackson (screenplay)",94.0,8.9,Peter Jackson,17 Dec 2003,"Noel Appleby, Alexandra Astin, Sean Astin, David Aston","Action, Adventure, Fantasy",Won 11 Oscars. Another 122 wins & 74 nominations.,201 min,movie,http://ia.media-imdb.com/images/M/MV5BMjE4MjA1NTAyMV5BMl5BanBnXkFtZTcwNzM1NDQyMQ@@._V1_SX300.jpg,"840,207",
2003,tt0338188,The Missing,ok,ok,PASS,65000000,26900336.0,38253433.0,2003PASS,82295652,34058165.0,48432173.0,3.0,2.0,338188,"In 1885 New Mexico, a frontier medicine woman forms an uneasy alliance with her estranged father when her daughter is kidnapped by an Apache brujo.",R,True,"English, Apache languages, Spanish",USA,"Thomas Eidson (novel), Ken Kaufman (screenplay)",55.0,6.5,Ron Howard,26 Nov 2003,"Tommy Lee Jones, Cate Blanchett, Evan Rachel Wood, Jenna Boyd","Adventure, Thriller, Western",1 win & 7 nominations.,137 min,movie,http://ia.media-imdb.com/images/M/MV5BMTA2NjgxMjczMTNeQTJeQWpwZ15BbWU3MDAxNTE2MjE@._V1_SX300.jpg,"23,657",
2003,tt0300556,Timeline,notalk,notalk,FAIL,80000000,19480739.0,26703184.0,2003FAIL,101286957,24664310.0,33808553.0,3.0,2.0,300556,A group of archaeological students become trapped in the past when they go there to retrieve their professor. The group must survive in 14th century France long enough to be rescued.,PG-13,True,"English, French",USA,"Michael Crichton (novel), Jeff Maguire (screenplay), George Nolfi (screenplay)",28.0,5.6,Richard Donner,26 Nov 2003,"Paul Walker, Frances O'Connor, Gerard Butler, Billy Connolly","Action, Adventure, Sci-Fi",,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg5OTAyNDE3NV5BMl5BanBnXkFtZTYwOTkzMzE3._V1_SX300.jpg,"45,861",
2002,tt0289043,28 Days Later...,ok,ok,PASS,8000000,45064915.0,82955633.0,2002PASS,10361434,58367141.0,107442412.0,3.0,2.0,289043,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",R,True,"English, Spanish",UK,Alex Garland,73.0,7.7,Danny Boyle,27 Jun 2003,"Alex Palmer, Bindu De Stoppani, Jukka Hiltunen, David Schneider","Horror, Sci-Fi, Thriller",10 wins & 25 nominations.,113 min,movie,http://ia.media-imdb.com/images/M/MV5BNzM2NDYwNjM3OF5BMl5BanBnXkFtZTYwNDYxNzk5._V1_SX300.jpg,"231,689",
2002,tt0264464,Catch Me If You Can,notalk-disagree,notalk,FAIL,52000000,164606800.0,351106800.0,2002FAIL,67349319,213195306.0,454746230.0,3.0,2.0,264464,"A true story about Frank Abagnale Jr., who, before his 19th birthday, successfully conned millions of dollars' worth of checks as a Pan Am pilot, doctor, and legal prosecutor.",PG-13,True,"English, French","USA, Canada","Jeff Nathanson (screenplay), Frank Abagnale Jr. (book), Stan Redding (book)",76.0,8.0,Steven Spielberg,25 Dec 2002,"Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen","Biography, Crime, Drama",Nominated for 2 Oscars. Another 11 wins & 20 nominations.,141 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_SX300.jpg,"340,530",
2002,tt0217505,Gangs of New York,notalk,notalk,FAIL,97000000,77730500.0,190400000.0,2002FAIL,125632384,100674928.0,246602123.0,3.0,2.0,217505,"In 1863, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.",R,True,"English, Irish, Chinese, Latin","USA, Italy","Jay Cocks (story), Jay Cocks (screenplay), Steven Zaillian (screenplay), Kenneth Lonergan (screenplay)",72.0,7.5,Martin Scorsese,20 Dec 2002,"Leonardo DiCaprio, Daniel Day-Lewis, Cameron Diaz, Jim Broadbent","Crime, Drama, History",Nominated for 10 Oscars. Another 42 wins & 64 nominations.,167 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4NTM0Mzg2NV5BMl5BanBnXkFtZTcwNjQxMDAwMQ@@._V1_SX300.jpg,"235,965",
2002,tt0295297,Harry Potter and the Chamber of Secrets,ok-disagree,ok,PASS,100000000,261987880.0,878979634.0,2002PASS,129517922,339321257.0,1138436153.0,3.0,2.0,295297,"Harry ignores warnings not to return to Hogwarts, only to find the school plagued by a series of mysterious attacks and a strange voice haunting him.",PG,True,English,"USA, UK, Germany","J.K. Rowling (novel), Steve Kloves (screenplay)",63.0,7.3,Chris Columbus,15 Nov 2002,"Daniel Radcliffe, Rupert Grint, Emma Watson, Richard Griffiths","Adventure, Family, Fantasy",Nominated for 3 BAFTA Film Awards. Another 10 wins & 31 nominations.,161 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxODgwMDkxNV5BMl5BanBnXkFtZTYwMDk2MDg3._V1_SX300.jpg,"284,412",
2002,tt0278504,Insomnia,notalk,notalk,FAIL,46000000,67263182.0,113622499.0,2002FAIL,59578244,87117875.0,147161499.0,3.0,2.0,278504,Two Los Angeles homicide detectives are dispatched to a northern town where the sun doesn't set to investigate the methodical murder of a local teen.,R,True,English,"USA, Canada","Hillary Seitz (screenplay), Nikolaj Frobenius, Erik Skjoldbjærg",78.0,7.2,Christopher Nolan,24 May 2002,"Al Pacino, Martin Donovan, Oliver 'Ole' Zemen, Hilary Swank","Crime, Mystery, Thriller",1 win & 8 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM5Nzk2NDY3MF5BMl5BanBnXkFtZTgwMzI5MDgxMTE@._V1_SX300.jpg,"169,740",
2002,tt0181689,Minority Report,notalk-disagree,notalk,FAIL,102000000,132024714.0,358824714.0,2002FAIL,132108280,170995666.0,464742312.0,3.0,2.0,181689,"In a future where a special police unit is able to arrest murderers before they commit their crimes, an officer from that unit is himself accused of a future murder.",PG-13,True,"English, Swedish",USA,"Philip K. Dick (short story), Scott Frank (screenplay), Jon Cohen (screenplay)",80.0,7.7,Steven Spielberg,21 Jun 2002,"Tom Cruise, Max von Sydow, Steve Harris, Neal McDonough","Action, Mystery, Sci-Fi",Nominated for 1 Oscar. Another 16 wins & 50 nominations.,145 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc1NDI5NzQyNF5BMl5BanBnXkFtZTYwMjc4NTE5._V1_SX300.jpg,"306,762",
2002,tt0258000,Panic Room,ok,ok,PASS,48000000,95308367.0,196308367.0,2002PASS,62168602,123441416.0,254254517.0,3.0,2.0,258000,"A divorced woman and her diabetic daughter take refuge in their newly-purchased house's safe room, when three men break-in, searching for a missing fortune.",R,True,English,USA,David Koepp,65.0,6.8,David Fincher,29 Mar 2002,"Jodie Foster, Kristen Stewart, Forest Whitaker, Dwight Yoakam","Crime, Drama, Thriller",1 win & 7 nominations.,112 min,movie,http://ia.media-imdb.com/images/M/MV5BMTczMDc5NDE3M15BMl5BanBnXkFtZTYwNTQwNDg4._V1_SX300.jpg,"161,678",
2002,tt0183649,Phone Booth,notalk,notalk,FAIL,11000000,46566212.0,97837138.0,2002FAIL,14246971,60311590.0,126716628.0,3.0,2.0,183649,"Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle.",R,True,"English, Swahili",USA,Larry Cohen,56.0,7.1,Joel Schumacher,04 Apr 2003,"Colin Farrell, Kiefer Sutherland, Forest Whitaker, Radha Mitchell","Mystery, Thriller",7 nominations.,81 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxNDQ5MzAyOV5BMl5BanBnXkFtZTYwMjkxMTU3._V1_SX300.jpg,"159,993",
2002,tt0120804,Resident Evil,ok,ok,PASS,35000000,40119709.0,103787401.0,2002PASS,45331273,51962213.0,134423285.0,3.0,2.0,120804,"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident.",R,True,English,"UK, Germany, France, USA",Paul W.S. Anderson,33.0,6.7,Paul W.S. Anderson,15 Mar 2002,"Ryan McCluskey, Oscar Pearce, Indra Ové, Anna Bolt","Action, Horror, Sci-Fi",4 nominations.,100 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI5NzQ3OTI1NF5BMl5BanBnXkFtZTYwMDgyNTk5._V1_SX300.jpg,"159,865",
2002,tt0286106,Signs,notalk,notalk,FAIL,70702619,227965690.0,408265690.0,2002FAIL,91572563,295256424.0,528777236.0,3.0,2.0,286106,A family living on a farm finds mysterious crop circles in their fields which suggests something more frightening to come.,PG-13,True,"English, Portuguese",USA,M. Night Shyamalan,59.0,6.7,M. Night Shyamalan,02 Aug 2002,"Mel Gibson, Joaquin Phoenix, Rory Culkin, Abigail Breslin","Drama, Sci-Fi, Thriller",3 wins & 18 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BNDUwMDUyMDAyNF5BMl5BanBnXkFtZTYwMDQ3NzM3._V1_SX300.jpg,"222,099",
2002,tt0307479,Solaris,notalk,notalk,FAIL,47000000,14970038.0,14970038.0,2002FAIL,60873423,19388882.0,19388882.0,3.0,2.0,307479,A troubled psychologist is sent to investigate the crew of an isolated research station orbiting a bizarre planet.,PG-13,True,English,USA,"Stanislaw Lem (novel), Steven Soderbergh (screenplay)",65.0,6.2,Steven Soderbergh,27 Nov 2002,"George Clooney, Natascha McElhone, Viola Davis, Jeremy Davies","Drama, Mystery, Romance",2 wins & 8 nominations.,99 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQyNzI3MzMyNF5BMl5BanBnXkFtZTYwNDAyNzk2._V1_SX300.jpg,"58,744",
